Date,Open,High,Low,Close,Adj Close,Volume
2001-01-17,89.580002,89.580002,89.580002,89.580002,65.442764,1453
2001-01-18,87.394997,87.394997,87.394997,87.394997,63.846497,88127
2001-01-19,89.580002,89.580002,89.580002,89.580002,65.442764,10935
2001-01-22,89.580002,89.580002,89.580002,89.580002,65.442764,4402
2001-01-23,89.580002,89.580002,89.580002,89.580002,65.442764,44282
2001-01-24,96.135002,96.135002,96.135002,96.135002,70.231529,98449
2001-01-25,96.135002,96.135002,96.135002,96.135002,70.231529,60398
2001-01-26,100.503998,100.503998,100.503998,100.503998,73.423302,168473
2001-01-29,100.503998,100.503998,100.503998,100.503998,73.423302,52354
2001-01-30,107.058998,107.058998,107.058998,107.058998,78.212067,233761
2001-01-31,111.429001,111.429001,111.429001,111.429001,81.404549,73135
2001-02-01,109.244003,109.244003,109.244003,109.244003,79.808319,51052
2001-02-02,109.244003,109.244003,109.244003,109.244003,79.808319,16022
2001-02-05,102.689003,102.689003,102.689003,102.689003,75.019554,24408
2001-02-06,100.503998,100.503998,100.503998,100.503998,73.423302,14653
2001-02-07,100.503998,100.503998,100.503998,100.503998,73.423302,8352
2001-02-08,102.689003,102.689003,102.689003,102.689003,75.019554,52536
2001-02-09,96.135002,96.135002,96.135002,96.135002,70.231529,30581
2001-02-12,98.319000,98.319000,98.319000,98.319000,71.827026,14533
2001-02-13,98.319000,98.319000,98.319000,98.319000,71.827026,37997
2001-02-14,93.949997,93.949997,93.949997,93.949997,68.635262,6811
2001-02-15,93.949997,93.949997,93.949997,93.949997,68.635262,9401
2001-02-16,93.949997,93.949997,93.949997,93.949997,68.635262,10369
2001-02-19,93.949997,93.949997,93.949997,93.949997,68.635262,1885
2001-02-20,91.764999,91.764999,91.764999,91.764999,67.039009,1650
2001-02-21,91.764999,91.764999,91.764999,91.764999,67.039009,14259
2001-02-22,89.580002,89.580002,89.580002,89.580002,65.442764,9453
2001-02-23,89.580002,89.580002,89.580002,89.580002,65.442764,2781
2001-02-26,89.580002,89.580002,89.580002,89.580002,65.442764,5253
2001-02-27,89.580002,89.580002,89.580002,89.580002,65.442764,12077
2001-02-28,89.580002,89.580002,89.580002,89.580002,65.442764,3485
2001-03-01,89.580002,89.580002,89.580002,89.580002,65.442764,70
2001-03-02,89.580002,89.580002,89.580002,89.580002,65.442764,4565
2001-03-05,96.135002,96.135002,96.135002,96.135002,70.231529,81875
2001-03-06,96.135002,96.135002,96.135002,96.135002,70.231529,114446
2001-03-07,96.135002,96.135002,96.135002,96.135002,70.231529,29621
2001-03-08,96.135002,96.135002,96.135002,96.135002,70.231529,41087
2001-03-09,96.135002,96.135002,96.135002,96.135002,70.231529,8119
2001-03-12,96.135002,96.135002,96.135002,96.135002,70.231529,7538
2001-03-13,91.764999,91.764999,91.764999,91.764999,67.039009,7393
2001-03-14,91.764999,91.764999,91.764999,91.764999,67.039009,33946
2001-03-15,91.764999,91.764999,91.764999,91.764999,67.039009,11951
2001-03-16,93.949997,93.949997,93.949997,93.949997,68.635262,8681
2001-03-19,93.949997,93.949997,93.949997,93.949997,68.635262,15839
2001-03-20,93.949997,93.949997,93.949997,93.949997,68.635262,2970
2001-03-21,93.949997,93.949997,93.949997,93.949997,68.635262,5132
2001-03-22,93.949997,93.949997,93.949997,93.949997,68.635262,3918
2001-03-23,93.949997,93.949997,93.949997,93.949997,68.635262,17227
2001-03-26,98.319000,98.319000,98.319000,98.319000,71.827026,17447
2001-03-27,98.319000,98.319000,98.319000,98.319000,71.827026,6271
2001-03-28,100.503998,100.503998,100.503998,100.503998,73.423302,43758
2001-03-29,100.503998,100.503998,100.503998,100.503998,73.423302,6274
2001-03-30,100.503998,100.503998,100.503998,100.503998,73.423302,97149
2001-04-02,100.503998,100.503998,100.503998,100.503998,73.423302,100198
2001-04-03,100.503998,100.503998,100.503998,100.503998,73.423302,9458
2001-04-04,93.949997,93.949997,93.949997,93.949997,68.635262,26639
2001-04-05,93.949997,93.949997,93.949997,93.949997,68.635262,2368
2001-04-06,93.949997,93.949997,93.949997,93.949997,68.635262,12061
2001-04-09,93.949997,93.949997,93.949997,93.949997,68.635262,5883
2001-04-10,93.949997,93.949997,93.949997,93.949997,68.635262,15350
2001-04-11,93.949997,93.949997,93.949997,93.949997,68.635262,4299
