Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,100.000000,100.000000,100.000000,100.000000,64.112648,0
2000-01-04,102.500000,102.500000,102.500000,102.500000,65.715492,50000
2000-01-05,100.625000,100.625000,100.625000,100.625000,64.513367,0
2000-01-06,103.750000,103.750000,103.750000,103.750000,66.516876,0
2000-01-07,105.000000,105.000000,105.000000,105.000000,67.318291,0
2000-01-10,105.000000,105.000000,105.000000,105.000000,67.318291,0
2000-01-11,105.000000,105.000000,105.000000,105.000000,67.318291,0
2000-01-12,105.000000,105.000000,105.000000,105.000000,67.318291,0
2000-01-13,105.000000,105.000000,105.000000,105.000000,67.318291,0
2000-01-14,108.750000,108.750000,108.750000,108.750000,69.722534,50000
2000-01-17,114.375000,114.375000,114.375000,114.375000,73.328850,0
2000-01-18,120.000000,120.000000,120.000000,120.000000,76.935204,0
2000-01-19,120.000000,120.000000,120.000000,120.000000,76.935204,0
2000-01-20,116.875000,116.875000,116.875000,116.875000,74.931664,0
2000-01-21,112.500000,112.500000,112.500000,112.500000,72.126740,0
2000-01-24,107.500000,107.500000,107.500000,107.500000,68.921097,0
2000-01-25,107.500000,107.500000,107.500000,107.500000,68.921097,0
2000-01-26,108.125000,108.125000,108.125000,108.125000,69.321800,0
2000-01-27,108.750000,108.750000,108.750000,108.750000,69.722534,0
2000-01-28,112.500000,112.500000,112.500000,112.500000,72.126740,0
2000-01-31,112.500000,112.500000,112.500000,112.500000,72.126740,0
2000-02-01,112.500000,112.500000,112.500000,112.500000,72.126740,0
2000-02-02,116.250000,116.250000,116.250000,116.250000,74.530960,0
2000-02-03,117.500000,117.500000,117.500000,117.500000,75.332359,0
2000-02-04,117.500000,117.500000,117.500000,117.500000,75.332359,0
2000-02-07,122.500000,122.500000,122.500000,122.500000,78.538010,0
2000-02-08,127.500000,127.500000,127.500000,127.500000,81.743637,0
2000-02-09,170.000000,170.000000,170.000000,170.000000,108.991501,0
2000-02-10,166.250000,166.250000,166.250000,166.250000,106.587303,0
2000-02-11,166.250000,166.250000,166.250000,166.250000,106.587303,0
2000-02-14,215.625000,215.625000,215.625000,215.625000,138.242905,0
2000-02-15,248.125000,248.125000,248.125000,248.125000,159.079529,0
2000-02-16,239.375000,239.375000,239.375000,239.375000,153.469681,0
2000-02-17,231.250000,231.250000,231.250000,231.250000,148.260483,0
2000-02-18,231.875000,231.875000,231.875000,231.875000,148.661194,0
2000-02-21,228.750000,228.750000,228.750000,228.750000,146.657700,0
2000-02-22,227.500000,227.500000,227.500000,227.500000,145.856277,0
2000-02-23,228.125000,228.125000,228.125000,228.125000,146.257019,0
2000-02-24,228.125000,228.125000,228.125000,228.125000,146.257019,0
2000-02-25,243.750000,243.750000,243.750000,243.750000,156.274582,0
2000-02-28,248.750000,248.750000,248.750000,248.750000,159.480209,0
2000-02-29,255.000000,255.000000,255.000000,255.000000,163.487274,0
2000-03-01,265.625000,265.625000,265.625000,265.625000,170.299255,0
2000-03-02,266.875000,266.875000,266.875000,266.875000,171.100662,0
2000-03-03,258.750000,258.750000,258.750000,258.750000,165.891495,0
2000-03-06,266.250000,266.250000,266.250000,266.250000,170.699936,0
2000-03-07,301.875000,301.875000,301.875000,301.875000,193.540024,0
2000-03-08,301.250000,301.250000,301.250000,301.250000,193.139374,0
2000-03-09,307.500000,307.500000,307.500000,307.500000,197.146423,0
2000-03-10,341.250000,341.250000,341.250000,341.250000,218.784485,0
2000-03-13,335.625000,335.625000,335.625000,335.625000,215.178146,0
2000-03-14,325.000000,325.000000,325.000000,325.000000,208.366150,0
2000-03-15,310.000000,310.000000,310.000000,310.000000,198.749146,0
2000-03-16,296.875000,296.875000,296.875000,296.875000,190.334488,0
2000-03-17,292.500000,292.500000,292.500000,292.500000,187.529495,0
2000-03-20,301.250000,301.250000,301.250000,301.250000,193.139374,0
2000-03-21,295.000000,295.000000,295.000000,295.000000,189.132324,0
2000-03-22,293.750000,293.750000,293.750000,293.750000,188.330902,0
2000-03-23,281.250000,281.250000,281.250000,281.250000,180.316833,0
2000-03-24,271.250000,271.250000,271.250000,271.250000,173.905548,0
2000-03-27,257.500000,257.500000,257.500000,257.500000,165.090057,0
2000-03-28,255.000000,255.000000,255.000000,255.000000,163.487274,0
2000-03-29,255.000000,255.000000,255.000000,255.000000,163.487274,0
2000-03-30,237.500000,237.500000,237.500000,237.500000,152.267532,0
2000-03-31,236.250000,236.250000,236.250000,236.250000,151.466156,0
2000-04-03,236.250000,236.250000,236.250000,236.250000,151.466156,0
2000-04-04,236.250000,236.250000,236.250000,236.250000,151.466156,0
2000-04-05,231.250000,231.250000,231.250000,231.250000,148.260483,0
2000-04-06,237.500000,237.500000,237.500000,237.500000,152.267532,0
2000-04-07,237.500000,237.500000,237.500000,237.500000,152.267532,0
2000-04-10,238.750000,238.750000,238.750000,238.750000,153.069000,0
2000-04-11,238.750000,238.750000,238.750000,238.750000,153.069000,0
2000-04-12,238.750000,238.750000,238.750000,238.750000,153.069000,0
2000-04-13,238.750000,238.750000,238.750000,238.750000,153.069000,0
2000-04-14,238.750000,238.750000,238.750000,238.750000,153.069000,0
2000-04-17,226.250000,226.250000,226.250000,226.250000,147.025482,0
2000-04-18,226.250000,226.250000,226.250000,226.250000,147.025482,0
2000-04-19,226.250000,226.250000,226.250000,226.250000,147.025482,0
2000-04-20,226.250000,226.250000,226.250000,226.250000,147.025482,0
2000-04-21,226.250000,226.250000,226.250000,226.250000,147.025482,0
2000-04-24,226.250000,226.250000,226.250000,226.250000,147.025482,0
2000-04-25,228.750000,228.750000,228.750000,228.750000,148.650055,0
2000-04-26,228.750000,228.750000,228.750000,228.750000,148.650055,0
2000-04-27,223.750000,223.750000,223.750000,223.750000,145.400894,0
2000-04-28,223.750000,223.750000,223.750000,223.750000,145.400894,0
2000-05-01,223.750000,223.750000,223.750000,223.750000,145.400894,0
2000-05-02,223.750000,223.750000,223.750000,223.750000,145.400894,0
2000-05-03,222.500000,222.500000,222.500000,222.500000,144.588608,0
2000-05-04,217.500000,217.500000,217.500000,217.500000,141.339401,0
2000-05-05,217.500000,217.500000,217.500000,217.500000,141.339401,0
2000-05-08,217.500000,217.500000,217.500000,217.500000,141.339401,0
2000-05-09,217.500000,217.500000,217.500000,217.500000,141.339401,0
2000-05-10,217.500000,217.500000,217.500000,217.500000,141.339401,0
2000-05-11,213.750000,213.750000,213.750000,213.750000,138.902512,0
2000-05-12,213.750000,213.750000,213.750000,213.750000,138.902512,0
2000-05-15,213.750000,213.750000,213.750000,213.750000,138.902512,0
2000-05-16,215.000000,215.000000,215.000000,215.000000,139.714859,0
2000-05-17,216.250000,216.250000,216.250000,216.250000,140.527130,0
2000-05-18,216.250000,216.250000,216.250000,216.250000,140.527130,0
2000-05-19,216.250000,216.250000,216.250000,216.250000,140.527130,0
2000-05-22,213.750000,213.750000,213.750000,213.750000,138.902512,0
2000-05-23,213.750000,213.750000,213.750000,213.750000,138.902512,0
2000-05-24,205.000000,205.000000,205.000000,205.000000,133.216461,0
2000-05-25,205.000000,205.000000,205.000000,205.000000,133.216461,0
