Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,2255.260010,2255.260010,2255.260010,2255.260010,1780.045776,0
2000-01-04,2169.750000,2169.750000,2169.750000,2169.750000,1720.181519,66856
2000-01-05,2185.189941,2185.189941,2185.189941,2185.189941,1732.422241,64603
2000-01-06,2137.679932,2137.679932,2137.679932,2137.679932,1694.756226,123222
2000-01-07,2159.060059,2159.060059,2159.060059,2159.060059,1711.706299,344973
2000-01-10,2176.879883,2176.879883,2176.879883,2176.879883,1725.833740,526198
2000-01-11,2156.689941,2156.689941,2156.689941,2156.689941,1709.827515,208421
2000-01-12,2066.429932,2066.429932,2066.429932,2066.429932,1638.269165,259988
2000-01-13,1973.790039,1973.790039,1973.790039,1973.790039,1564.824219,326911
2000-01-14,1847.910034,1847.910034,1847.910034,1847.910034,1465.026367,786918
2000-01-17,1836.030029,1836.030029,1836.030029,1836.030029,1455.607544,1249661
2000-01-18,1787.339966,1787.339966,1787.339966,1787.339966,1417.005981,321391
2000-01-19,1688.770020,1688.770020,1688.770020,1688.770020,1338.859375,358282
2000-01-20,1483.310059,1483.310059,1483.310059,1483.310059,1175.970581,619875
2000-01-21,1549.819946,1549.819946,1549.819946,1549.819946,1228.699707,1411554
2000-01-24,1575.949951,1575.949951,1575.949951,1575.949951,1249.415649,287759
2000-01-25,1540.319946,1540.319946,1540.319946,1540.319946,1221.168457,374500
2000-01-26,1568.819946,1568.819946,1568.819946,1568.819946,1243.762939,290555
2000-01-27,1520.130005,1520.130005,1520.130005,1520.130005,1205.161499,228429
2000-01-28,1520.130005,1520.130005,1520.130005,1520.130005,1205.161499,367756
2000-01-31,1640.079956,1640.079956,1640.079956,1640.079956,1300.258301,718378
2000-02-01,1611.579956,1611.579956,1611.579956,1611.579956,1277.663330,1109314
2000-02-02,1632.949951,1632.949951,1632.949951,1632.949951,1294.605713,381591
2000-02-03,1668.579956,1668.579956,1668.579956,1668.579956,1322.853149,187059
2000-02-04,1615.140015,1615.140015,1615.140015,1615.140015,1280.485962,568845
2000-02-07,1585.449951,1585.449951,1585.449951,1585.449951,1256.947144,561670
2000-02-08,1536.760010,1536.760010,1536.760010,1536.760010,1218.346069,1434518
2000-02-09,1534.380005,1534.380005,1534.380005,1534.380005,1216.459106,760393
2000-02-10,1420.369995,1420.369995,1420.369995,1420.369995,1126.071899,401216
2000-02-11,1495.189941,1495.189941,1495.189941,1495.189941,1185.389282,405149
2000-02-14,1464.310059,1464.310059,1464.310059,1464.310059,1160.907593,791869
2000-02-15,1447.689941,1447.689941,1447.689941,1447.689941,1147.730957,739548
2000-02-16,1431.060059,1431.060059,1431.060059,1431.060059,1134.546875,655055
2000-02-17,1398.989990,1398.989990,1398.989990,1398.989990,1109.121948,616874
2000-02-18,1398.989990,1398.989990,1398.989990,1398.989990,1109.121948,851361
2000-02-21,1402.560059,1402.560059,1402.560059,1402.560059,1111.951782,692965
2000-02-22,1371.680054,1371.680054,1371.680054,1371.680054,1087.470215,331741
2000-02-23,1366.930054,1366.930054,1366.930054,1366.930054,1083.704224,388919
2000-02-24,1357.430054,1357.430054,1357.430054,1357.430054,1076.172729,919132
2000-02-25,1475.000000,1475.000000,1475.000000,1475.000000,1169.382568,1364975
2000-02-28,1422.750000,1422.750000,1422.750000,1422.750000,1127.958984,113762
2000-02-29,1454.810059,1454.810059,1454.810059,1454.810059,1153.376099,316992
2000-03-01,1451.250000,1451.250000,1451.250000,1451.250000,1150.553589,812849
2000-03-02,1419.189941,1419.189941,1419.189941,1419.189941,1125.136230,1712589
2000-03-03,1454.810059,1454.810059,1454.810059,1454.810059,1153.376099,272654
2000-03-06,1425.119995,1425.119995,1425.119995,1425.119995,1129.837524,164978
2000-03-07,1428.689941,1428.689941,1428.689941,1428.689941,1132.667847,323365
2000-03-08,1321.800049,1321.800049,1321.800049,1321.800049,1047.925537,647568
2000-03-09,1410.869995,1410.869995,1410.869995,1410.869995,1118.540161,1217731
2000-03-10,1282.609985,1282.609985,1282.609985,1282.609985,1016.855164,551483
2000-03-13,1378.810059,1378.810059,1378.810059,1378.810059,1093.122925,534261
2000-03-14,1477.380005,1477.380005,1477.380005,1477.380005,1171.269043,1284745
2000-03-15,1486.880005,1486.880005,1486.880005,1486.880005,1178.800903,491721
2000-03-16,1558.140015,1558.140015,1558.140015,1558.140015,1235.295898,853025
2000-03-17,1561.699951,1561.699951,1561.699951,1561.699951,1238.118408,1498158
2000-03-20,1716.089966,1716.089966,1716.089966,1716.089966,1360.519287,573547
